PROJ_NAME,TRACK GROUP,TRACK,DOMAIN,TASK,category,,
FOX-II,MESSAGING DOMAIN,Messaging,Powershell,Set Out Of Office,automatable,,
FOX-II,MESSAGING DOMAIN,Messaging,Powershell,Email Forwarding,automatable,,
FOX-II,UNIX DOMAIN,Unix,BashShellScript,Script has been created to generate Scom certificate,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,Start/Stop/Recycle Application,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,backup/archive weblogic log,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,weblogic server health check/wlst,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,JDBC configuration / WLST,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,JDBC Thread Pool Monitor / WLST,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,WLST script for create domain,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,Automatic Silent mode installation ,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,Recycle NodeManager,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,WLST Script Application Deployment,automatable,,
FOX-II,MAINFRAME DOMAIN,ASA,BashShellScript,JVM Parameters,automatable,,
FOX-II,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Rather than Manual Monitoring and creation of tickets.we want to create autogenerated tickets for all the backup failures.,automatable,,
FOX-II,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Rather than Manual Monitoring and creation of tickets.we want to create autogenerated tickets for all the backup failures.,automatable,,
FOX-II,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Rather than Manual Monitoring and creation of tickets.we want to create autogenerated tickets for all the backup failures.  we will route 100% BE alerts to SNOW.,automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Managing Data domain capacity ,automatable,,
NXP Semiconductors,UNIX DOMAIN,Unix,ShellScript,Package management,automatable,,
NXP Semiconductors,UNIX DOMAIN,Unix,BashShellScript,"LUN request, File system creation, removal and extension.",automatable,,
NXP Semiconductors,WINTEL DOMAIN,WNDOWS,Powershell,"Handling and resolving all the alert tickets (Includes CPU, Memory and disk alerts)",automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Providing the backups reports to management whenever/wherever required.,automatable,,
NXP Semiconductors,DATABASE DOMAIN,Database,ShellScript,Adding data files to the tablespace for database,automatable,,
NXP Semiconductors,DATABASE DOMAIN,Database,BashShellScript,Quarterly Patching of the databases,automatable,,
NXP Semiconductors,DATABASE DOMAIN,Database,BashShellScript,Tablespace creation of the databases,automatable,,
NXP Semiconductors,DATABASE DOMAIN,Database,ShellScript,user creation on the databases,automatable,,
NXP Semiconductors,DATABASE DOMAIN,Database,ShellScript,Decommissioning the databases,automatable,,
NXP Semiconductors,DATABASE DOMAIN,Database,ShellScript,Installation of client binaries,automatable,,
NXP Semiconductors,DATABASE DOMAIN,Database,ShellScript,Installation of database binaries,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Reset the password for users.,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Bulk Release Emails from Quarantine,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Bulk Export Mailbox Usage,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Monitor the DC and ADFS servers,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,export license usage in FSL tenant,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Bulk Display Name Change,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Bulk OU Move,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,To find the local admin account for remote machine,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Account lock outs issues,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Licence removal,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Provided Disk space utilization of all DCs to migration team,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,To find out last logon user on the computer,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,How to view deleted object in DCs,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,"Adding new Sites, subnet and site links in DC",automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,exporting membership details from FSL,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,"Created query in DC to bulk update such as Address, enable, disable etc",automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,unsync from directory,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Setting up forwarding in bulk,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell,Bulk License Modification,automatable,,
NXP Semiconductors,TOOLS DOMAIN,EUS,Powershell, Group policy - link GP to multiple OU,automatable,,
NXP Semiconductors,NETWORKS DOMAIN,Network,BashShellScript,"Configuration changes - Switches, Routers, LB, WO, WLC, ISE",automatable,,
NXP Semiconductors,NETWORKS DOMAIN,Network,BashShellScript,Switches and Routers - Periodic backup,automatable,,
NXP Semiconductors,NETWORKS DOMAIN,Network,BashShellScript,Backup prior to maintenance,automatable,,
NXP Semiconductors,NETWORKS DOMAIN,Network,BashShellScript,Creating uptime reports.,automatable,,
NXP Semiconductors,NETWORKS DOMAIN,Network,BashShellScript,"Password change - Switches, Routers, LB, WO, WLC, ISE",automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Storage,Powershell,LUN allocation to servers from VIPR tool,automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Storage,Powershell,NFS share creation,automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Storage,Powershell,LUN reclamation,automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Storage,Powershell,CIFS share creation,automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Storage,Powershell,Adding ESX hosts to the existing storage groups,automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Storage,Powershell,Quota entry addition/modification for the filesystem,automatable,,
NXP Semiconductors,STORAGE AND BACKUP DOMAIN,Storage,Powershell,Filesystem reclamation,automatable,,
NXP Semiconductors,UNIX DOMAIN,Unix,ShellScript,Monitoring agent installation and troubleshooting agent issues.,automatable,,
NXP Semiconductors,UNIX DOMAIN,Unix,ShellScript,"User Administration ( creation, deletion, password related issues and sudo access )",automatable,,
NXP Semiconductors,UNIX DOMAIN,Unix,ShellScript,Server Reboot Checklist,automatable,,
NXP Semiconductors,UNIX DOMAIN,Unix,BashShellScript,"Mail issues, Que monitoring",automatable,,
NXP Semiconductors,UNIX DOMAIN,Unix,BashShellScript,"NTP, timezone issues - Service monitoring, time sync",automatable,,
NXP Semiconductors,WINTEL DOMAIN,WNDOWS,Powershell,vCenter Alerts management,automatable,,
NXP Semiconductors,WINTEL DOMAIN,WNDOWS,Powershell,"MS patching activity - Mail communication, follow up, downtime conformation, CR creation, executing patches, validation.",automatable,,
NXP Semiconductors,WINTEL DOMAIN,WNDOWS,Powershell,"Server decommission (including Physical, Virtual and cloud) in all the regions",automatable,,
NXP Semiconductors,WINTEL DOMAIN,WNDOWS,Powershell,Hardening the images using CIS CAT tool,automatable,,
NXP Semiconductors,WINTEL DOMAIN,WNDOWS,Powershell,VMware Capacity planning,automatable,,
NXP Semiconductors,UNIX DOMAIN,Unix,BashShellScript,Server Hardening ,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,Powershell,ESX performance issue,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,Powershell,Heartbeat issue,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,Powershell,High CPU issue,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,Powershell,High memory issue,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,Powershell,OS drive space issue,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,Powershell,Duplicate Tickets,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,Powershell,Patching Windows,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,BashShellScript,High memory issue,automatable,,
GE Healthcare,UNIX DOMAIN,Unix,BashShellScript,Unix Daemon,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,ShellScript,High CPU issue,automatable,,
GE Healthcare,UNIX DOMAIN,Unix,ShellScript,Monitoring Daemon,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,ShellScript,Heartbeat issue,automatable,,
GE Healthcare,WINTEL DOMAIN,Wintel,ShellScript,Duplicate Tickets,automatable,,
GE Healthcare,UNIX DOMAIN,Linux,BashShellScript,Linux Patching,automatable,,
Syneos Health,MESSAGING DOMAIN,Messaging,MicrosoftSCORCH,Daily Exchange Report,automatable,,
Syneos Health,UNIX DOMAIN,UNIX & Linux,MicrosoftSCORCH,Memory Utilization,automatable,,
Syneos Health,NETWORKS DOMAIN,Network,MicrosoftSCORCH,CPU Utilization,automatable,,
Syneos Health,WINTEL DOMAIN,Windows,MicrosoftSCORCH,C Drive Cleanup,automatable,,
Syneos Health,SD AND DATACENTER DOMAIN,Rhythm,MicrosoftSCORCH,Non C Drive,automatable,,
Syneos Health,SD AND DATACENTER DOMAIN,Service Desk,MicrosoftSCORCH,Peoplesoft GAM Report,automatable,,
Syneos Health,WINTEL DOMAIN,Vmware,Powershell,VM Snapshot Cleanup,automatable,,
Syneos Health,WINTEL DOMAIN,Vmware,Powershell,VM Health Check,automatable,,
Syneos Health,WINTEL DOMAIN,GAM,Powershell,Share folder Management,automatable,,
Syneos Health,TOOLS DOMAIN,Sharepoint,MicrosoftSCORCH,Internal Access Sharepoint,automatable,,
Syneos Health,WINTEL DOMAIN,Vmware,MicrosoftSCORCH,VMware Tools Installation,automatable,,
Syneos Health,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,IE Optimization,automatable,,
Syneos Health,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Robot Inactive,automatable,,
Syneos Health,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Post VM Checklist,automatable,,
Syneos Health,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Swap Memory Usage,automatable,,
Syneos Health,WINTEL DOMAIN,Wintel,MicrosoftSCORCH,Restart or Stop service,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Self-Audit Monthly Reports,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Database and Tablespace Growth Report,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Dump Alert Remediation,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Proactively remediating Database's process and session limit utilization and preventing major incidents,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Archive file system analysis report ,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Automatic Instance Startup,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Archive Alerts Analytics,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Data guard Synch Alert,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Database - Builds & Customization after builds,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Invalid Objects report to AMS team,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Non Standard Datafile Configurations,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Database RMAN Refresh and Point in time restoration,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Datafile mount point / Diskgroups  growth planning ,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Unused account report ,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Automation of Application Account Non Expiry Password Profile Remediation,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Oracle ,Powershell,Automation of Oracle Schema Refresh pre and post steps ,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,Teradata Database,Powershell,Automation of Statistics Management,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,SYBASE IQ,Powershell,Automation of backup monitoring,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,SQL server,Powershell,Automation for SQL Server related services,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,SQL server,Powershell,Automation for SQL Error Log size getting exceeds throshold Limits,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-Backup,Powershell,Backup Server upgrade TSM / CommVault,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-Backup,Powershell,Data restore from media,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Backup,Powershell,Manage backup failure (due to missed files or missed backups) and analyze logs and run make up jobs,automatable,,
Merck & Co. Inc,WINTEL DOMAIN,AD,Powershell,moving user or comp ou to ou,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-Backup,Powershell,Backup DHC report automation,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,Daily Health check Dash board,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,NAS  auto volume resize,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,Volume Reclaim & Destroy,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services-SAN\NAS,Powershell,Orphan server remediation from storage,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,Bardscpi-Folder Creation,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,Restricted Folder Creation,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,File Share Quota Increase,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,SSD File Share Creation,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,Bardscpi Folder Access (Task Assisted),automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,File Share/Folder Deletion,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,File Share remediation/Migration,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,NFS/MIX Mount Share Creation,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,Bardscpi New Setup,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,Top/Down File Share Creation (>100GB),automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,NAS share/folder rename,automatable,,
Merck & Co. Inc,STORAGE AND BACKUP DOMAIN,Storage services- File services,Powershell,NFS Mount Access (Existing Share),automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,Powershell,ILO & MP console password reset (Physical Quartely activity),automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,Powershell,NAS Migration,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,McAfee DBS Agent Installation /Upgrade,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,CFG to HTML automation of configuration backup,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Tripwire Agent Installation/Upgrade,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,Powershell,Filesystem extension ,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,Powershell,OML/OVO - Agent upgrade tasks,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,CommVault Agent Deployment/Upgrade,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,Powershell,SAN Migration (end to end),automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Non-Production Unix account unlock/reset,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Daemon restart tasks for Non-Production servers(syslog/cron),automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Log rotation tasks for Unix to reduce /var FS utilization.,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,OpenVMS backup report automation,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Unix Performance management report,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,Server Patching  -around 2000 servers - 1 Hrs ,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,Non-Production Linux account unlock/reset,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,CFG to HTML automation of configuration backup,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,ILO  password reset (Physical),automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,NAS Migration,automatable,,
Merck & Co. Inc,DATABASE DOMAIN,DB,ShellScript,SAN Migration,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,McAfee DBS Agent Installation /Upgrade,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,Tripwire Agent Installation/Upgrade,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,Physical to Virtual Migration ,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,Virtual to Virtual migration,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Unix,ShellScript,CommVault Agent Deployment/Upgrade,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,Perl,Exadata Hardware check,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,vulnerability remediaton (Security Patching),automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,Critical Server Non-OS Filesystem threshold check ,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,Perl,Filesystem Read -only check ,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,Log rotation tasks for Linux to reduce /var FS utilization.,automatable,,
Merck & Co. Inc,UNIX DOMAIN,Linux,ShellScript,generate_account_report,automatable,,
Merck & Co. Inc,TOOLS DOMAIN,Packaging,Powershell,Automating Documentation update during packaging,automatable,,
